path,label,speaker_id
audio/bonafide_0365.wav,0,Christopher Hitchens
audio/spoof_0220.wav,1,Robert Kardashian
audio/bonafide_0366.wav,0,Barack Obama
audio/bonafide_0367.wav,0,Christopher Hitchens
audio/bonafide_0368.wav,0,Barack Obama
audio/bonafide_0369.wav,0,Alexandria Ocasio-Cortez
audio/bonafide_0370.wav,0,Bernie Sanders
audio/spoof_0221.wav,1,Bernie Sanders
audio/spoof_0222.wav,1,Christopher Hitchens
audio/spoof_0223.wav,1,Bernie Sanders
audio/bonafide_0371.wav,0,Winston Churchill
audio/bonafide_0372.wav,0,Donald Trump
audio/spoof_0224.wav,1,Christopher Hitchens
audio/bonafide_0373.wav,0,Winston Churchill
audio/bonafide_0374.wav,0,Barack Obama
audio/bonafide_0375.wav,0,Martin Luther King
audio/bonafide_0376.wav,0,Bernie Sanders
audio/bonafide_0377.wav,0,Donald Trump
audio/bonafide_0378.wav,0,Mark Zuckerberg
audio/bonafide_0379.wav,0,Bill Clinton
audio/spoof_0225.wav,1,Donald Trump
audio/bonafide_0380.wav,0,Alec Guinness
audio/bonafide_0381.wav,0,Donald Trump
audio/bonafide_0382.wav,0,Lyndon Johnson
audio/spoof_0226.wav,1,Martin Luther King
audio/bonafide_0383.wav,0,Bernie Sanders
audio/bonafide_0384.wav,0,Bernie Sanders
audio/bonafide_0385.wav,0,Ronald Reagan
audio/bonafide_0386.wav,0,Bernie Sanders
audio/spoof_0227.wav,1,Alec Guinness
audio/bonafide_0387.wav,0,Ayn Rand
audio/spoof_0228.wav,1,Mark Zuckerberg
audio/bonafide_0388.wav,0,Ronald Reagan
audio/bonafide_0389.wav,0,Martin Luther King
audio/bonafide_0390.wav,0,Arnold Schwarzenegger
audio/bonafide_0391.wav,0,Alec Guinness
audio/spoof_0229.wav,1,Mark Zuckerberg
audio/bonafide_0392.wav,0,Barack Obama
audio/bonafide_0393.wav,0,Bill Clinton
audio/bonafide_0394.wav,0,Mark Zuckerberg
audio/spoof_0230.wav,1,Ronald Reagan
audio/bonafide_0395.wav,0,Barack Obama
audio/spoof_0231.wav,1,Mark Zuckerberg
audio/bonafide_0396.wav,0,Bill Clinton
audio/bonafide_0397.wav,0,George Carlin
audio/bonafide_0398.wav,0,Martin Luther King
audio/spoof_0232.wav,1,Alec Guinness
audio/bonafide_0399.wav,0,Winston Churchill
audio/spoof_0233.wav,1,Ayn Rand
audio/spoof_0234.wav,1,Bernie Sanders
audio/spoof_0235.wav,1,Barack Obama
audio/spoof_0236.wav,1,Donald Trump
audio/spoof_0237.wav,1,Queen Elizabeth II
audio/bonafide_0400.wav,0,Donald Trump
audio/spoof_0238.wav,1,Martin Luther King
audio/bonafide_0401.wav,0,Barack Obama
audio/spoof_0239.wav,1,Martin Luther King
audio/bonafide_0402.wav,0,Alec Guinness
audio/bonafide_0403.wav,0,Donald Trump
audio/bonafide_0404.wav,0,Bernie Sanders
audio/bonafide_0405.wav,0,Donald Trump
audio/bonafide_0406.wav,0,Bill Burr
audio/spoof_0240.wav,1,Ronald Reagan
audio/bonafide_0407.wav,0,Milton Friedman
audio/bonafide_0408.wav,0,Donald Trump
audio/bonafide_0409.wav,0,Nick Offerman
audio/spoof_0241.wav,1,Bernie Sanders
audio/bonafide_0410.wav,0,Bill Clinton
audio/bonafide_0411.wav,0,George Carlin
audio/bonafide_0412.wav,0,Alec Guinness
audio/spoof_0242.wav,1,Alan Watts
audio/bonafide_0413.wav,0,Richard Nixon
audio/spoof_0243.wav,1,Bill Clinton
audio/bonafide_0414.wav,0,Donald Trump
audio/spoof_0244.wav,1,Christopher Hitchens
audio/spoof_0245.wav,1,Bill Clinton
audio/spoof_0246.wav,1,Christopher Hitchens
audio/bonafide_0415.wav,0,Bill Clinton
audio/spoof_0247.wav,1,Donald Trump
audio/spoof_0248.wav,1,Ayn Rand
audio/bonafide_0416.wav,0,Christopher Hitchens
audio/bonafide_0417.wav,0,Barack Obama
audio/bonafide_0418.wav,0,Donald Trump
audio/bonafide_0419.wav,0,Barack Obama
audio/bonafide_0420.wav,0,Barack Obama
audio/bonafide_0421.wav,0,Christopher Hitchens
audio/bonafide_0422.wav,0,Robert Kardashian
audio/bonafide_0423.wav,0,Barack Obama
audio/bonafide_0424.wav,0,Barack Obama
audio/bonafide_0425.wav,0,Alec Guinness
audio/bonafide_0426.wav,0,Alec Guinness
audio/bonafide_0427.wav,0,Barack Obama
audio/spoof_0249.wav,1,Richard Nixon
audio/bonafide_0428.wav,0,Mark Zuckerberg
audio/bonafide_0429.wav,0,Barack Obama
audio/spoof_0250.wav,1,Bill Clinton
audio/spoof_0251.wav,1,Bill Clinton
audio/spoof_0252.wav,1,George W. Bush
audio/bonafide_0430.wav,0,Bill Clinton
audio/bonafide_0431.wav,0,Alexandria Ocasio-Cortez
audio/spoof_0253.wav,1,Bernie Sanders
audio/bonafide_0432.wav,0,Arnold Schwarzenegger
audio/spoof_0254.wav,1,2Pac
audio/spoof_0255.wav,1,Norm MacDonald
audio/bonafide_0433.wav,0,Dwight Eisenhower
audio/spoof_0256.wav,1,Alec Guinness
audio/bonafide_0434.wav,0,Louis Farrakhan
audio/spoof_0257.wav,1,Louis Farrakhan
audio/bonafide_0435.wav,0,Bernie Sanders
audio/bonafide_0436.wav,0,Donald Trump
audio/spoof_0258.wav,1,FDR
audio/spoof_0259.wav,1,Ronald Reagan
audio/bonafide_0437.wav,0,Donald Trump
audio/bonafide_0438.wav,0,Barack Obama
audio/bonafide_0439.wav,0,Barack Obama
audio/bonafide_0440.wav,0,Mr. Rogers
audio/bonafide_0441.wav,0,Barack Obama
audio/bonafide_0442.wav,0,Bernie Sanders
audio/spoof_0260.wav,1,Bill Burr
audio/spoof_0261.wav,1,Alec Guinness
audio/bonafide_0443.wav,0,Louis Farrakhan
audio/bonafide_0444.wav,0,Mark Zuckerberg
audio/bonafide_0445.wav,0,Alec Guinness
audio/spoof_0262.wav,1,Ayn Rand
audio/spoof_0263.wav,1,Ayn Rand
audio/bonafide_0446.wav,0,Bernie Sanders
audio/bonafide_0447.wav,0,Barack Obama
audio/spoof_0264.wav,1,George W. Bush
audio/bonafide_0448.wav,0,JFK
audio/bonafide_0449.wav,0,Donald Trump
audio/spoof_0265.wav,1,Bernie Sanders
audio/bonafide_0450.wav,0,Alec Guinness
audio/spoof_0266.wav,1,Mark Zuckerberg
audio/spoof_0267.wav,1,Bernie Sanders
audio/bonafide_0451.wav,0,Barack Obama
audio/spoof_0268.wav,1,Mark Zuckerberg
audio/bonafide_0452.wav,0,Barack Obama
audio/spoof_0269.wav,1,Ronald Reagan
audio/bonafide_0453.wav,0,Arnold Schwarzenegger
audio/bonafide_0454.wav,0,Ayn Rand
audio/bonafide_0455.wav,0,Boris Johnson
audio/bonafide_0456.wav,0,Ayn Rand
audio/bonafide_0457.wav,0,JFK
audio/spoof_0270.wav,1,Jerry Seinfeld
audio/bonafide_0458.wav,0,Billie Eilish
audio/bonafide_0459.wav,0,JFK
audio/bonafide_0460.wav,0,Alec Guinness
audio/spoof_0271.wav,1,Mark Zuckerberg
audio/bonafide_0461.wav,0,Barack Obama
audio/bonafide_0462.wav,0,Barack Obama
audio/bonafide_0463.wav,0,Ayn Rand
audio/bonafide_0464.wav,0,Bernie Sanders
audio/spoof_0272.wav,1,Bill Clinton
audio/bonafide_0465.wav,0,Louis Farrakhan
audio/bonafide_0466.wav,0,Winston Churchill
audio/bonafide_0467.wav,0,Donald Trump
audio/bonafide_0468.wav,0,Alec Guinness
audio/bonafide_0469.wav,0,Robert Kardashian
audio/spoof_0273.wav,1,George Carlin
audio/bonafide_0470.wav,0,Martin Luther King
audio/bonafide_0471.wav,0,Bernie Sanders
audio/bonafide_0472.wav,0,Barack Obama
audio/bonafide_0473.wav,0,Donald Trump
audio/bonafide_0474.wav,0,Ayn Rand
audio/spoof_0274.wav,1,Bernie Sanders
audio/bonafide_0475.wav,0,Louis Farrakhan
audio/bonafide_0476.wav,0,Ayn Rand
audio/bonafide_0477.wav,0,Martin Luther King
audio/spoof_0275.wav,1,Queen Elizabeth II
audio/bonafide_0478.wav,0,Barack Obama
audio/bonafide_0479.wav,0,Christopher Hitchens
audio/spoof_0276.wav,1,Bernie Sanders
audio/bonafide_0480.wav,0,Ronald Reagan
audio/spoof_0277.wav,1,Barack Obama
audio/bonafide_0481.wav,0,Louis Farrakhan
audio/bonafide_0482.wav,0,Barack Obama
audio/bonafide_0483.wav,0,Donald Trump
audio/bonafide_0484.wav,0,Alan Watts
audio/spoof_0278.wav,1,Norm MacDonald
audio/spoof_0279.wav,1,Alec Guinness
audio/bonafide_0485.wav,0,Alec Guinness
audio/bonafide_0486.wav,0,Ronald Reagan
audio/bonafide_0487.wav,0,Donald Trump
audio/spoof_0280.wav,1,Ronald Reagan
audio/spoof_0281.wav,1,Queen Elizabeth II
audio/spoof_0282.wav,1,Christopher Hitchens
audio/bonafide_0488.wav,0,Donald Trump
audio/bonafide_0489.wav,0,Donald Trump
audio/spoof_0283.wav,1,Bill Burr
audio/bonafide_0490.wav,0,Barack Obama
audio/bonafide_0491.wav,0,Barack Obama
audio/bonafide_0492.wav,0,Barack Obama
audio/bonafide_0493.wav,0,Malcolm X
audio/bonafide_0494.wav,0,Boris Johnson
audio/bonafide_0495.wav,0,Donald Trump
audio/bonafide_0496.wav,0,Jeff Goldblum
audio/spoof_0284.wav,1,Milton Friedman
audio/spoof_0285.wav,1,Harry Truman
audio/spoof_0286.wav,1,Alec Guinness
audio/spoof_0287.wav,1,Mark Zuckerberg
audio/bonafide_0497.wav,0,Arnold Schwarzenegger
audio/bonafide_0498.wav,0,Alec Guinness
audio/spoof_0288.wav,1,Ayn Rand
audio/bonafide_0499.wav,0,George Carlin
audio/bonafide_0500.wav,0,Ayn Rand
audio/bonafide_0501.wav,0,Alec Guinness
audio/spoof_0289.wav,1,Arnold Schwarzenegger
audio/bonafide_0502.wav,0,Ayn Rand
audio/bonafide_0503.wav,0,Lyndon Johnson
audio/bonafide_0504.wav,0,Bill Clinton
audio/spoof_0290.wav,1,Bill Burr
audio/bonafide_0505.wav,0,Ayn Rand
audio/spoof_0291.wav,1,Scarlett Johansson
audio/spoof_0292.wav,1,Ayn Rand
audio/bonafide_0506.wav,0,Bernie Sanders
audio/spoof_0293.wav,1,Ronald Reagan
audio/bonafide_0507.wav,0,JFK
audio/spoof_0294.wav,1,Ayn Rand
audio/spoof_0295.wav,1,Winston Churchill
audio/bonafide_0508.wav,0,Barack Obama
audio/bonafide_0509.wav,0,Bill Clinton
audio/bonafide_0510.wav,0,Ronald Reagan
audio/spoof_0296.wav,1,Bernie Sanders
audio/bonafide_0511.wav,0,Christopher Hitchens
audio/spoof_0297.wav,1,Nelson Mandela
audio/bonafide_0512.wav,0,Barack Obama
audio/spoof_0298.wav,1,Kanye West
audio/bonafide_0513.wav,0,Bernie Sanders
audio/bonafide_0514.wav,0,Barack Obama
audio/bonafide_0515.wav,0,Donald Trump
audio/bonafide_0516.wav,0,Winston Churchill
audio/spoof_0299.wav,1,Bernie Sanders
audio/bonafide_0517.wav,0,Louis Farrakhan
audio/bonafide_0518.wav,0,Alec Guinness
audio/bonafide_0519.wav,0,Barack Obama
audio/spoof_0300.wav,1,Barack Obama
audio/bonafide_0520.wav,0,Alec Guinness
audio/spoof_0301.wav,1,Ayn Rand
audio/bonafide_0521.wav,0,Donald Trump
audio/bonafide_0522.wav,0,Barack Obama
audio/bonafide_0523.wav,0,Arnold Schwarzenegger
audio/bonafide_0524.wav,0,Mark Zuckerberg
audio/spoof_0302.wav,1,Nelson Mandela
audio/bonafide_0525.wav,0,Bill Clinton
audio/bonafide_0526.wav,0,Donald Trump
audio/bonafide_0527.wav,0,Barack Obama
audio/bonafide_0528.wav,0,Nick Offerman
audio/bonafide_0529.wav,0,Donald Trump
audio/bonafide_0530.wav,0,Christopher Hitchens
audio/spoof_0303.wav,1,Alec Guinness
audio/spoof_0304.wav,1,Bernie Sanders
audio/spoof_0305.wav,1,Ronald Reagan
audio/bonafide_0531.wav,0,Bernie Sanders
audio/spoof_0306.wav,1,Barack Obama
audio/spoof_0307.wav,1,George W. Bush
audio/spoof_0308.wav,1,Christopher Hitchens
audio/spoof_0309.wav,1,Alec Guinness
audio/spoof_0310.wav,1,Bernie Sanders
audio/spoof_0311.wav,1,Alexandria Ocasio-Cortez
audio/bonafide_0532.wav,0,JFK
audio/bonafide_0533.wav,0,Donald Trump
audio/bonafide_0534.wav,0,Ayn Rand
audio/bonafide_0535.wav,0,Donald Trump
audio/spoof_0312.wav,1,Alec Guinness
audio/bonafide_0536.wav,0,Richard Nixon
audio/bonafide_0537.wav,0,Winston Churchill
audio/bonafide_0538.wav,0,Winston Churchill
audio/spoof_0313.wav,1,Orson Welles
audio/spoof_0314.wav,1,Richard Nixon
audio/bonafide_0539.wav,0,Donald Trump
audio/bonafide_0540.wav,0,FDR
audio/spoof_0315.wav,1,Ronald Reagan
audio/spoof_0316.wav,1,Barack Obama
audio/bonafide_0541.wav,0,Jimmy Carter
audio/bonafide_0542.wav,0,Donald Trump
audio/bonafide_0543.wav,0,Barack Obama
audio/bonafide_0544.wav,0,Donald Trump
audio/bonafide_0545.wav,0,Donald Trump
audio/bonafide_0546.wav,0,Ayn Rand
audio/spoof_0317.wav,1,Ayn Rand
audio/spoof_0318.wav,1,Ayn Rand
audio/bonafide_0547.wav,0,Bernie Sanders
audio/bonafide_0548.wav,0,JFK
audio/spoof_0319.wav,1,Bill Clinton
audio/bonafide_0549.wav,0,Alec Guinness
audio/spoof_0320.wav,1,Milton Friedman
audio/bonafide_0550.wav,0,Bill Clinton
audio/bonafide_0551.wav,0,Mark Zuckerberg
audio/spoof_0321.wav,1,JFK
audio/spoof_0322.wav,1,Milton Friedman
audio/bonafide_0552.wav,0,Alec Guinness
audio/bonafide_0553.wav,0,FDR
audio/spoof_0323.wav,1,Ayn Rand
audio/bonafide_0554.wav,0,Donald Trump
audio/spoof_0324.wav,1,Martin Luther King
audio/bonafide_0555.wav,0,Alec Guinness
audio/spoof_0325.wav,1,Bernie Sanders
audio/spoof_0326.wav,1,Bernie Sanders
audio/spoof_0327.wav,1,Bernie Sanders
audio/spoof_0328.wav,1,Jerry Seinfeld
audio/bonafide_0556.wav,0,Louis Farrakhan
audio/bonafide_0557.wav,0,Donald Trump
audio/bonafide_0558.wav,0,Donald Trump
audio/spoof_0329.wav,1,Bill Clinton
audio/spoof_0330.wav,1,Adam Driver
audio/bonafide_0559.wav,0,Barack Obama
audio/spoof_0331.wav,1,Mark Zuckerberg
audio/bonafide_0560.wav,0,Alec Guinness
audio/spoof_0332.wav,1,Martin Luther King
audio/bonafide_0561.wav,0,Donald Trump
audio/bonafide_0562.wav,0,Bill Clinton
audio/bonafide_0563.wav,0,Milton Friedman
audio/bonafide_0564.wav,0,Alec Guinness
audio/spoof_0333.wav,1,Barack Obama
audio/bonafide_0565.wav,0,Donald Trump
audio/bonafide_0566.wav,0,Christopher Hitchens
audio/spoof_0334.wav,1,Bernie Sanders
audio/bonafide_0567.wav,0,Ronald Reagan
audio/bonafide_0568.wav,0,FDR
audio/spoof_0335.wav,1,Mr. Rogers
audio/spoof_0336.wav,1,Gilbert Gottfried
audio/bonafide_0569.wav,0,Donald Trump
audio/bonafide_0570.wav,0,Queen Elizabeth II
audio/spoof_0337.wav,1,Alec Guinness
audio/spoof_0338.wav,1,Winston Churchill
audio/bonafide_0571.wav,0,Bernie Sanders
audio/bonafide_0572.wav,0,JFK
audio/bonafide_0573.wav,0,Ayn Rand
audio/bonafide_0574.wav,0,Christopher Hitchens
audio/bonafide_0575.wav,0,Bill Clinton
audio/bonafide_0576.wav,0,Barack Obama
audio/spoof_0339.wav,1,Milton Friedman
audio/bonafide_0577.wav,0,Ayn Rand
audio/bonafide_0578.wav,0,Bill Clinton
audio/bonafide_0579.wav,0,Donald Trump
audio/bonafide_0580.wav,0,Donald Trump
audio/bonafide_0581.wav,0,Barack Obama
audio/bonafide_0582.wav,0,Nick Offerman
audio/bonafide_0583.wav,0,Martin Luther King
audio/spoof_0340.wav,1,Alec Guinness
audio/bonafide_0584.wav,0,Christopher Hitchens
audio/bonafide_0585.wav,0,Barack Obama
audio/bonafide_0586.wav,0,Alec Guinness
audio/bonafide_0587.wav,0,Bill Clinton
audio/bonafide_0588.wav,0,Bernie Sanders
audio/bonafide_0589.wav,0,Barack Obama
audio/bonafide_0590.wav,0,Donald Trump
audio/bonafide_0591.wav,0,Bill Clinton
audio/spoof_0341.wav,1,Ayn Rand
audio/bonafide_0592.wav,0,JFK
audio/bonafide_0593.wav,0,Ronald Reagan
audio/bonafide_0594.wav,0,Donald Trump
audio/bonafide_0595.wav,0,FDR
audio/spoof_0342.wav,1,FDR
audio/bonafide_0596.wav,0,Bill Clinton
audio/spoof_0343.wav,1,Christopher Hitchens
audio/bonafide_0597.wav,0,George Carlin
audio/spoof_0344.wav,1,Mark Zuckerberg
audio/spoof_0345.wav,1,Orson Welles
audio/spoof_0346.wav,1,Ayn Rand
audio/bonafide_0598.wav,0,Bernie Sanders
audio/bonafide_0599.wav,0,Bill Clinton
audio/bonafide_0600.wav,0,Donald Trump
audio/bonafide_0601.wav,0,FDR
audio/bonafide_0602.wav,0,Bernie Sanders
audio/spoof_0347.wav,1,Alec Guinness
audio/bonafide_0603.wav,0,Boris Johnson
audio/bonafide_0604.wav,0,Alec Guinness
audio/spoof_0348.wav,1,JFK
audio/bonafide_0605.wav,0,Bill Clinton
audio/spoof_0349.wav,1,Winston Churchill
audio/bonafide_0606.wav,0,Donald Trump
audio/spoof_0350.wav,1,Bill Clinton
audio/bonafide_0607.wav,0,Donald Trump
audio/bonafide_0608.wav,0,Bernie Sanders
audio/bonafide_0609.wav,0,Barack Obama
audio/bonafide_0610.wav,0,Barack Obama
audio/bonafide_0611.wav,0,Donald Trump
audio/spoof_0351.wav,1,Ronald Reagan
audio/bonafide_0612.wav,0,Alec Guinness
audio/bonafide_0613.wav,0,Barack Obama
audio/bonafide_0614.wav,0,Barack Obama
audio/spoof_0352.wav,1,Winston Churchill
audio/spoof_0353.wav,1,Kanye West
audio/bonafide_0615.wav,0,JFK
audio/spoof_0354.wav,1,Alec Guinness
audio/bonafide_0616.wav,0,Christopher Hitchens
audio/spoof_0355.wav,1,Alan Watts
audio/bonafide_0617.wav,0,Barack Obama
audio/bonafide_0618.wav,0,Arnold Schwarzenegger
audio/bonafide_0619.wav,0,Barack Obama
audio/bonafide_0620.wav,0,Winston Churchill
audio/spoof_0356.wav,1,Alec Guinness
audio/spoof_0357.wav,1,Mr. Rogers
audio/spoof_0358.wav,1,Ayn Rand
audio/spoof_0359.wav,1,Ayn Rand
audio/bonafide_0621.wav,0,Nelson Mandela
audio/spoof_0360.wav,1,Ronald Reagan
audio/spoof_0361.wav,1,Ronald Reagan
audio/bonafide_0622.wav,0,George Carlin
audio/bonafide_0623.wav,0,Alec Guinness
audio/bonafide_0624.wav,0,Donald Trump
audio/bonafide_0625.wav,0,Ayn Rand
audio/bonafide_0626.wav,0,JFK
audio/spoof_0362.wav,1,Milton Friedman
audio/spoof_0363.wav,1,Barack Obama
audio/spoof_0364.wav,1,Bill Clinton
audio/bonafide_0627.wav,0,Barack Obama
audio/bonafide_0628.wav,0,JFK
audio/bonafide_0629.wav,0,Alec Guinness
audio/bonafide_0630.wav,0,Jeff Goldblum
audio/spoof_0365.wav,1,Queen Elizabeth II
audio/bonafide_0631.wav,0,Barack Obama
audio/bonafide_0632.wav,0,Richard Nixon
audio/spoof_0366.wav,1,Mr. Rogers
audio/bonafide_0633.wav,0,Barack Obama
audio/bonafide_0634.wav,0,Donald Trump
audio/bonafide_0635.wav,0,Adam Driver
audio/spoof_0367.wav,1,Bill Burr
audio/bonafide_0636.wav,0,Bernie Sanders
audio/bonafide_0637.wav,0,Donald Trump
audio/spoof_0368.wav,1,Ayn Rand
audio/bonafide_0638.wav,0,Donald Trump
audio/spoof_0369.wav,1,2Pac
audio/bonafide_0639.wav,0,Arnold Schwarzenegger
audio/bonafide_0640.wav,0,Ronald Reagan
audio/bonafide_0641.wav,0,George Carlin
audio/spoof_0370.wav,1,Bernie Sanders
audio/spoof_0371.wav,1,Christopher Hitchens
audio/spoof_0372.wav,1,Martin Luther King
audio/spoof_0373.wav,1,Alec Guinness
audio/bonafide_0642.wav,0,Bernie Sanders
audio/spoof_0374.wav,1,Ayn Rand
audio/bonafide_0643.wav,0,Louis Farrakhan
audio/bonafide_0644.wav,0,Barack Obama
audio/spoof_0375.wav,1,Kanye West
audio/spoof_0376.wav,1,Gilbert Gottfried
audio/bonafide_0645.wav,0,FDR
audio/bonafide_0646.wav,0,Alec Guinness
audio/bonafide_0647.wav,0,Barack Obama
audio/bonafide_0648.wav,0,Ayn Rand
audio/bonafide_0649.wav,0,JFK
audio/bonafide_0650.wav,0,Donald Trump
audio/spoof_0377.wav,1,Tucker Carlson
audio/bonafide_0651.wav,0,Donald Trump
audio/spoof_0378.wav,1,Adam Driver
audio/bonafide_0652.wav,0,JFK
audio/bonafide_0653.wav,0,Ronald Reagan
audio/spoof_0379.wav,1,Ayn Rand
audio/spoof_0380.wav,1,Mark Zuckerberg
audio/bonafide_0654.wav,0,Ronald Reagan
audio/bonafide_0655.wav,0,Donald Trump
audio/bonafide_0656.wav,0,Louis Farrakhan
audio/bonafide_0657.wav,0,Alec Guinness
audio/bonafide_0658.wav,0,Barack Obama
audio/bonafide_0659.wav,0,Louis Farrakhan
audio/bonafide_0660.wav,0,Ayn Rand
audio/bonafide_0661.wav,0,Alexandria Ocasio-Cortez
audio/bonafide_0662.wav,0,Bill Clinton
audio/bonafide_0663.wav,0,Tucker Carlson
audio/bonafide_0664.wav,0,Donald Trump
audio/bonafide_0665.wav,0,Donald Trump
audio/bonafide_0666.wav,0,Milton Friedman
audio/spoof_0381.wav,1,The Notorious B.I.G.
audio/bonafide_0667.wav,0,Barack Obama
audio/bonafide_0668.wav,0,Barack Obama
audio/spoof_0382.wav,1,Alec Guinness
audio/bonafide_0669.wav,0,Malcolm X
audio/bonafide_0670.wav,0,Martin Luther King
audio/bonafide_0671.wav,0,Queen Elizabeth II
audio/bonafide_0672.wav,0,Bernie Sanders
audio/bonafide_0673.wav,0,Bill Clinton
audio/bonafide_0674.wav,0,Donald Trump
audio/bonafide_0675.wav,0,Alec Guinness
audio/spoof_0383.wav,1,Jerry Seinfeld
audio/bonafide_0676.wav,0,Mark Zuckerberg
audio/spoof_0384.wav,1,Orson Welles
audio/bonafide_0677.wav,0,Ayn Rand
audio/bonafide_0678.wav,0,Barack Obama
audio/spoof_0385.wav,1,Bill Clinton
audio/bonafide_0679.wav,0,Donald Trump
audio/bonafide_0680.wav,0,Bernie Sanders
audio/bonafide_0681.wav,0,Mark Zuckerberg
audio/spoof_0386.wav,1,Ronald Reagan
audio/spoof_0387.wav,1,Ayn Rand
audio/bonafide_0682.wav,0,JFK
audio/spoof_0388.wav,1,Queen Elizabeth II
audio/bonafide_0683.wav,0,Barack Obama
audio/spoof_0389.wav,1,Alec Guinness
audio/bonafide_0684.wav,0,Barack Obama
audio/bonafide_0685.wav,0,Donald Trump
audio/bonafide_0686.wav,0,Donald Trump
audio/bonafide_0687.wav,0,Ayn Rand
audio/spoof_0390.wav,1,Alec Guinness
audio/bonafide_0688.wav,0,Ayn Rand
audio/bonafide_0689.wav,0,Alexandria Ocasio-Cortez
audio/bonafide_0690.wav,0,Richard Nixon
audio/spoof_0391.wav,1,Alec Guinness
audio/bonafide_0691.wav,0,Bill Clinton
audio/bonafide_0692.wav,0,Alec Guinness
audio/bonafide_0693.wav,0,Donald Trump
audio/bonafide_0694.wav,0,Barack Obama
audio/spoof_0392.wav,1,Alec Guinness
audio/bonafide_0695.wav,0,Martin Luther King
audio/bonafide_0696.wav,0,Donald Trump
audio/spoof_0393.wav,1,Queen Elizabeth II
audio/bonafide_0697.wav,0,Bernie Sanders
audio/spoof_0394.wav,1,Bernie Sanders
audio/bonafide_0698.wav,0,Winston Churchill
audio/bonafide_0699.wav,0,Donald Trump
audio/spoof_0395.wav,1,Ronald Reagan
audio/bonafide_0700.wav,0,Barack Obama
audio/spoof_0396.wav,1,Alec Guinness
audio/bonafide_0701.wav,0,Bill Clinton
audio/bonafide_0702.wav,0,JFK
audio/spoof_0397.wav,1,Barack Obama
audio/bonafide_0703.wav,0,Mark Zuckerberg
audio/bonafide_0704.wav,0,Barack Obama
audio/bonafide_0705.wav,0,Barack Obama
audio/bonafide_0706.wav,0,Alec Guinness
audio/spoof_0398.wav,1,Ayn Rand
audio/spoof_0399.wav,1,Queen Elizabeth II
audio/bonafide_0707.wav,0,Alec Guinness
audio/bonafide_0708.wav,0,Bill Clinton
audio/bonafide_0709.wav,0,Christopher Hitchens
audio/spoof_0400.wav,1,Bernie Sanders
audio/bonafide_0710.wav,0,Bill Clinton
audio/bonafide_0711.wav,0,Martin Luther King
audio/bonafide_0712.wav,0,Bernie Sanders
audio/spoof_0401.wav,1,Jerry Seinfeld
audio/spoof_0402.wav,1,Mitch Hedberg
audio/spoof_0403.wav,1,Bill Clinton
audio/spoof_0404.wav,1,Ronald Reagan
audio/bonafide_0713.wav,0,Donald Trump
audio/bonafide_0714.wav,0,Bernie Sanders
audio/bonafide_0715.wav,0,Martin Luther King
audio/spoof_0405.wav,1,Alec Guinness
audio/spoof_0406.wav,1,Louis C.K.
audio/spoof_0407.wav,1,Alec Guinness
audio/bonafide_0716.wav,0,Boris Johnson
audio/bonafide_0717.wav,0,Christopher Hitchens
audio/spoof_0408.wav,1,Frank Sinatra
audio/spoof_0409.wav,1,Ronald Reagan
audio/spoof_0410.wav,1,Alan Watts
audio/bonafide_0718.wav,0,Alec Guinness
audio/bonafide_0719.wav,0,Ayn Rand
audio/bonafide_0720.wav,0,Alec Guinness
audio/spoof_0411.wav,1,Alec Guinness
audio/bonafide_0721.wav,0,Louis Farrakhan
audio/bonafide_0722.wav,0,Barack Obama
audio/bonafide_0723.wav,0,Barack Obama
audio/spoof_0412.wav,1,Alec Guinness
audio/bonafide_0724.wav,0,Bernie Sanders
audio/bonafide_0725.wav,0,Bernie Sanders
audio/spoof_0413.wav,1,JFK
audio/bonafide_0726.wav,0,Bernie Sanders
audio/bonafide_0727.wav,0,Barack Obama
audio/bonafide_0728.wav,0,Barack Obama
audio/bonafide_0729.wav,0,Donald Trump
audio/spoof_0414.wav,1,Ronald Reagan
audio/spoof_0415.wav,1,Ayn Rand
audio/bonafide_0730.wav,0,Barack Obama
audio/bonafide_0731.wav,0,Donald Trump
audio/spoof_0416.wav,1,Gilbert Gottfried
audio/bonafide_0732.wav,0,Barack Obama
audio/spoof_0417.wav,1,Alec Guinness
audio/bonafide_0733.wav,0,Martin Luther King
audio/bonafide_0734.wav,0,Bernie Sanders
audio/bonafide_0735.wav,0,Donald Trump
audio/bonafide_0736.wav,0,Arnold Schwarzenegger
audio/bonafide_0737.wav,0,Donald Trump
audio/bonafide_0738.wav,0,Bernie Sanders
audio/bonafide_0739.wav,0,Winston Churchill
audio/bonafide_0740.wav,0,Alec Guinness
audio/bonafide_0741.wav,0,Kamala Harris
audio/spoof_0418.wav,1,Queen Elizabeth II
audio/spoof_0419.wav,1,Malcolm X
audio/bonafide_0742.wav,0,Ayn Rand
audio/bonafide_0743.wav,0,Boris Johnson
audio/bonafide_0744.wav,0,Winston Churchill
audio/spoof_0420.wav,1,Ayn Rand
audio/bonafide_0745.wav,0,Donald Trump
audio/bonafide_0746.wav,0,Donald Trump
audio/bonafide_0747.wav,0,Alec Guinness
audio/spoof_0421.wav,1,Alec Guinness
audio/spoof_0422.wav,1,Alec Guinness
audio/spoof_0423.wav,1,Malcolm X
audio/bonafide_0748.wav,0,Bernie Sanders
